type,timestamp,latitude,longitude,peakcurrent,icheight,numbersensors,icmultiplicity,cgmultiplicity,starttime,endtime,duration,ullatitude,ullongitude,lrlatitude,lrlongitude
 1, 2024-06-19T01:19:38.793164253,  26.684249,  88.054513,  -3259, 14669,   5,   1,   0, 2024-06-19T01:19:38.793164253, 2024-06-19T01:19:38.793164253, 0.000000,  26.684249,  26.684249,  88.054513,  88.054513  
 1, 2024-06-19T01:19:38.406012535,  26.791602,  88.061775,   6929, 4254,   7,   3,   0, 2024-06-19T01:19:38.404690504, 2024-06-19T01:19:38.407226086, 0.002536,  26.782389,  26.791602,  88.061628,  88.063501  
 0, 2024-06-19T01:19:53.314824820,  26.728214,  87.801879,  15054,    0,  11,   2,   1, 2024-06-19T01:19:53.046272755, 2024-06-19T01:19:53.314824820, 0.268552,  26.717533,  26.728214,  87.801879,  87.810629  
 0, 2024-06-19T01:19:56.343175650,  26.739421,  87.824506, -33017,    0,  13,   1,   3, 2024-06-19T01:19:56.044994831, 2024-06-19T01:19:56.748125553, 0.703131,  26.698978,  26.750279,  87.793402,  87.876967  
 1, 2024-06-19T01:20:14.747520447,  27.432538,  87.748776,  -7281, 3559,   7,   1,   0, 2024-06-19T01:20:14.747520447, 2024-06-19T01:20:14.747520447, 0.000000,  27.432538,  27.432538,  87.748776,  87.748776  
 0, 2024-06-19T01:20:22.338181257,  26.695689,  87.827917, -11542,    0,  11,   5,   1, 2024-06-19T01:20:22.160863400, 2024-06-19T01:20:22.485605240, 0.324742,  26.636512,  26.695689,  87.827917,  87.966934  
 0, 2024-06-19T01:20:48.947239161,  26.711037,  87.882526, -34529,    0,  13,   0,   6, 2024-06-19T01:20:48.814366102, 2024-06-19T01:20:49.367057562, 0.552691,  26.707598,  26.775920,  87.836399,  87.893433  
 1, 2024-06-19T01:21:14.869831324,  26.681402,  87.858787,   6223, 19147,   7,   3,   0, 2024-06-19T01:21:14.869831324, 2024-06-19T01:21:14.949189186, 0.079358,  26.670976,  26.681402,  87.853162,  87.859432  
 1, 2024-06-19T01:21:42.514459610,  26.798460,  88.048001,  -8336, 4647,   6,   2,   0, 2024-06-19T01:21:42.488796711, 2024-06-19T01:21:42.514459610, 0.025663,  26.773547,  26.798460,  88.048001,  88.058094  
 0, 2024-06-19T01:21:53.566416740,  26.741406,  87.836380, -30803,    0,  10,   1,   5, 2024-06-19T01:21:53.496002674, 2024-06-19T01:21:53.994032145, 0.498029,  26.671849,  26.741406,  87.757032,  87.838953  
 1, 2024-06-19T01:22:16.172494650,  26.726050,  87.820052,  10357, 15813,   6,   2,   0, 2024-06-19T01:22:16.168596268, 2024-06-19T01:22:16.172494650, 0.003898,  26.719504,  26.726050,  87.818486,  87.820052  
 0, 2024-06-19T01:22:40.697826385,  26.707892,  87.906297,  13653,    0,   8,   1,   1, 2024-06-19T01:22:40.372960091, 2024-06-19T01:22:40.697826385, 0.324866,  26.707892,  26.744031,  87.902718,  87.906297  
 0, 2024-06-19T01:22:56.698104143,  26.744333,  87.846645, -22250,    0,   9,   1,   4, 2024-06-19T01:22:56.600545883, 2024-06-19T01:22:57.142106056, 0.541560,  26.710965,  26.765828,  87.832678,  87.905278  
 1, 2024-06-19T01:22:57.290737391,  26.648999,  87.951948,  -9133, 8362,   6,   1,   0, 2024-06-19T01:22:57.290737391, 2024-06-19T01:22:57.290737391, 0.000000,  26.648999,  26.648999,  87.951948,  87.951948  
 1, 2024-06-19T01:24:13.319798470,  26.726251,  87.840162,  10252, 7279,   5,   1,   0, 2024-06-19T01:24:13.319798470, 2024-06-19T01:24:13.319798470, 0.000000,  26.726251,  26.726251,  87.840162,  87.840162  
 0, 2024-06-19T01:25:10.908950329,  26.701935,  87.862152,  15939,    0,   8,   0,   1, 2024-06-19T01:25:10.908950329, 2024-06-19T01:25:10.908950329, 0.000000,  26.701935,  26.701935,  87.862152,  87.862152  
 0, 2024-06-19T01:26:06.426159859,  26.694800,  87.802666, -12382,    0,   6,   0,   1, 2024-06-19T01:26:06.426159859, 2024-06-19T01:26:06.426159859, 0.000000,  26.694800,  26.694800,  87.802666,  87.802666  
 0, 2024-06-19T01:26:17.535345078,  26.800468,  88.033530, -11815,    0,   5,   0,   1, 2024-06-19T01:26:17.535345078, 2024-06-19T01:26:17.535345078, 0.000000,  26.800468,  26.800468,  88.033530,  88.033530  
 1, 2024-06-19T01:28:38.013797283,  26.669729,  87.898303,  11756, 7030,   8,   1,   0, 2024-06-19T01:28:38.013797283, 2024-06-19T01:28:38.013797283, 0.000000,  26.669729,  26.669729,  87.898303,  87.898303  
 0, 2024-06-19T01:29:01.156230211,  26.734014,  87.872637, -17684,    0,  12,   0,   1, 2024-06-19T01:29:01.156230211, 2024-06-19T01:29:01.156230211, 0.000000,  26.734014,  26.734014,  87.872637,  87.872637  
 0, 2024-06-19T01:31:23.290001869,  26.675124,  87.882454, -11321,    0,  10,   0,   2, 2024-06-19T01:31:23.287449837, 2024-06-19T01:31:23.290001869, 0.002552,  26.674726,  26.675124,  87.875643,  87.882454  
 1, 2024-06-19T01:31:23.292232275,  26.776976,  87.903808,  -3202, 10385,   5,   1,   0, 2024-06-19T01:31:23.292232275, 2024-06-19T01:31:23.292232275, 0.000000,  26.776976,  26.776976,  87.903808,  87.903808  
 1, 2024-06-19T01:32:06.558497429,  26.667655,  87.928917,  13068, 12148,  12,   2,   0, 2024-06-19T01:32:06.558497429, 2024-06-19T01:32:06.560267925, 0.001770,  26.630480,  26.667655,  87.842946,  87.928917  
 1, 2024-06-19T01:33:15.590622425,  26.668710,  87.911568,   3259, 12632,   5,   1,   0, 2024-06-19T01:33:15.590622425, 2024-06-19T01:33:15.590622425, 0.000000,  26.668710,  26.668710,  87.911568,  87.911568  
 1, 2024-06-19T01:33:49.735899925,  26.731239,  87.918882,   6180, 12891,   8,   1,   0, 2024-06-19T01:33:49.735899925, 2024-06-19T01:33:49.735899925, 0.000000,  26.731239,  26.731239,  87.918882,  87.918882  
 0, 2024-06-19T01:34:06.898150206,  26.645261,  87.857370,  -5764,    0,   7,   0,   1, 2024-06-19T01:34:06.898150206, 2024-06-19T01:34:06.898150206, 0.000000,  26.645261,  26.645261,  87.857370,  87.857370  
 1, 2024-06-19T01:35:07.839427948,  26.676596,  87.941512,   5116, 3518,   5,   1,   0, 2024-06-19T01:35:07.839427948, 2024-06-19T01:35:07.839427948, 0.000000,  26.676596,  26.676596,  87.941512,  87.941512  
 1, 2024-06-19T01:36:22.526073217,  26.670651,  87.960009,   3155, 13946,   5,   1,   0, 2024-06-19T01:36:22.526073217, 2024-06-19T01:36:22.526073217, 0.000000,  26.670651,  26.670651,  87.960009,  87.960009  
 0, 2024-06-19T01:37:14.034898996,  27.439603,  87.848964,  42391,    0,  15,   0,   1, 2024-06-19T01:37:14.034898996, 2024-06-19T01:37:14.034898996, 0.000000,  27.439603,  27.439603,  87.848964,  87.848964  
 1, 2024-06-19T01:37:58.533726692,  26.661533,  87.967827,  13113, 10718,  10,   3,   0, 2024-06-19T01:37:58.531074762, 2024-06-19T01:37:58.688829660, 0.157755,  26.660832,  26.669745,  87.895443,  87.970389  
 0, 2024-06-19T01:38:19.081879616,  26.742321,  88.025896, -27057,    0,  14,   0,   2, 2024-06-19T01:38:19.081879616, 2024-06-19T01:38:19.106680155, 0.024801,  26.742321,  26.782479,  88.025896,  88.113813  
 0, 2024-06-19T01:38:19.914685011,  27.285888,  88.027102, -16470,    0,   8,   1,   3, 2024-06-19T01:38:19.855969429, 2024-06-19T01:38:20.169431925, 0.313462,  27.279274,  27.287831,  87.971900,  88.032220  
 1, 2024-06-19T01:38:38.294002295,  26.747518,  88.112538,   9453, 19051,   8,   2,   0, 2024-06-19T01:38:38.294002295, 2024-06-19T01:38:38.530526161, 0.236524,  26.747518,  26.750692,  88.112538,  88.122836  
 1, 2024-06-19T01:41:18.248546362,  26.668103,  87.978888,  11207, 14721,  10,   1,   0, 2024-06-19T01:41:18.248546362, 2024-06-19T01:41:18.248546362, 0.000000,  26.668103,  26.668103,  87.978888,  87.978888  
 0, 2024-06-19T01:44:25.902462482,  27.441935,  87.741083, -12209,    0,   7,   0,   1, 2024-06-19T01:44:25.902462482, 2024-06-19T01:44:25.902462482, 0.000000,  27.441935,  27.441935,  87.741083,  87.741083  
 1, 2024-06-19T01:48:04.529618979,  27.452728,  87.882447,  32091, 3003,  11,   1,   0, 2024-06-19T01:48:04.529618979, 2024-06-19T01:48:04.529618979, 0.000000,  27.452728,  27.452728,  87.882447,  87.882447  
 1, 2024-06-19T01:50:12.878539562,  27.775092,  87.550942,  13119, 10023,   8,   1,   0, 2024-06-19T01:50:12.878539562, 2024-06-19T01:50:12.878539562, 0.000000,  27.775092,  27.775092,  87.550942,  87.550942  
40, 2024-06-19T01:56:42.740334988,  27.817300,  87.504500,  -6681,    0,   5,   0,   0, 2024-06-19T01:56:42.740334988, 2024-06-19T01:56:42.740334988, 0.000000,  27.817300,  27.817300,  87.504500,  87.504500  
 0, 2024-06-19T01:58:38.498877048,  27.420338,  87.895930,  28392,    0,  12,   0,   1, 2024-06-19T01:58:38.498877048, 2024-06-19T01:58:38.498877048, 0.000000,  27.420338,  27.420338,  87.895930,  87.895930  
 0, 2024-06-19T02:01:09.832540512,  27.444033,  87.916789,  42758,    0,  13,   0,   1, 2024-06-19T02:01:09.832540512, 2024-06-19T02:01:09.832540512, 0.000000,  27.444033,  27.444033,  87.916789,  87.916789  
 0, 2024-06-19T02:06:27.075845718,  27.500859,  87.948639,  49578,    0,  12,   0,   2, 2024-06-19T02:06:27.075845718, 2024-06-19T02:06:27.097991705, 0.022146,  27.500859,  27.507422,  87.948639,  87.948978  
 0, 2024-06-19T02:10:54.576332569,  27.411001,  87.967587,  13393,    0,   9,   0,   1, 2024-06-19T02:10:54.576332569, 2024-06-19T02:10:54.576332569, 0.000000,  27.411001,  27.411001,  87.967587,  87.967587  
 1, 2024-06-19T02:19:05.333262920,  27.384488,  87.927635,  -8897, 10745,   9,   1,   0, 2024-06-19T02:19:05.333262920, 2024-06-19T02:19:05.333262920, 0.000000,  27.384488,  27.384488,  87.927635,  87.927635  
 1, 2024-06-19T02:20:18.145391703,  27.344037,  87.915390, -10300, 16072,   8,   1,   0, 2024-06-19T02:20:18.145391703, 2024-06-19T02:20:18.145391703, 0.000000,  27.344037,  27.344037,  87.915390,  87.915390  
 1, 2024-06-19T02:22:52.306853771,  27.442746,  87.861546,  10505, 5774,   7,   1,   0, 2024-06-19T02:22:52.306853771, 2024-06-19T02:22:52.306853771, 0.000000,  27.442746,  27.442746,  87.861546,  87.861546  
 0, 2024-06-19T02:30:12.220268488,  27.642440,  87.164142, -19391,    0,  12,   0,   3, 2024-06-19T02:30:12.061964512, 2024-06-19T02:30:12.220268488, 0.158304,  27.642076,  27.653249,  87.164142,  87.190270  
 0, 2024-06-19T02:30:12.007376909,  27.690552,  87.287588, -44969,    0,   8,   0,   3, 2024-06-19T02:30:11.761751890, 2024-06-19T02:30:12.141134501, 0.379383,  27.658200,  27.690552,  87.287588,  87.312900  
 0, 2024-06-19T02:31:26.135393620,  27.696494,  87.263676, -21274,    0,  13,   0,   1, 2024-06-19T02:31:25.892733097, 2024-06-19T02:31:26.135393620, 0.242661,  27.648700,  27.696494,  87.263676,  87.302400  
 0, 2024-06-19T02:33:12.326195717,  27.686426,  87.280691, -25647,    0,  11,   0,   2, 2024-06-19T02:33:12.326195717, 2024-06-19T02:33:12.424956322, 0.098761,  27.665499,  27.686426,  87.278038,  87.280691  
 0, 2024-06-19T02:34:19.993595839,  27.702183,  87.323049, -14637,    0,   7,   0,   1, 2024-06-19T02:34:19.993595839, 2024-06-19T02:34:19.993595839, 0.000000,  27.702183,  27.702183,  87.323049,  87.323049  
 1, 2024-06-19T04:12:17.107174158,  27.499606,  88.111990,  -7011, 6803,   6,   2,   0, 2024-06-19T04:12:17.040778160, 2024-06-19T04:12:17.107174158, 0.066396,  27.499606,  27.534816,  88.108370,  88.111990  
 0, 2024-06-19T09:59:46.582226515,  27.705078,  84.709380, -15591,    0,   5,   0,   3, 2024-06-19T09:59:46.582226515, 2024-06-19T09:59:47.019249678, 0.437023,  27.687133,  27.710736,  84.709380,  84.737989  
 0, 2024-06-19T10:02:13.595860481,  29.414978,  80.235153,  30910,    0,   8,   0,   2, 2024-06-19T10:02:13.595860481, 2024-06-19T10:02:13.625149488, 0.029289,  29.414978,  29.451640,  80.230600,  80.235153  
 0, 2024-06-19T10:03:01.694942713,  29.443141,  80.219289, -47443,    0,  11,   0,   1, 2024-06-19T10:03:01.694942713, 2024-06-19T10:03:01.694942713, 0.000000,  29.443141,  29.443141,  80.219289,  80.219289  
 0, 2024-06-19T10:04:06.467340231,  27.698701,  84.665984, -12553,    0,   6,   0,   1, 2024-06-19T10:04:06.467340231, 2024-06-19T10:04:06.467340231, 0.000000,  27.698701,  27.698701,  84.665984,  84.665984  
 0, 2024-06-19T10:04:14.930872679,  29.507082,  80.204315, -34245,    0,  13,   0,   1, 2024-06-19T10:04:14.930872679, 2024-06-19T10:04:14.930872679, 0.000000,  29.507082,  29.507082,  80.204315,  80.204315  
40, 2024-06-19T10:04:49.111588955,  29.409000,  80.237300, -59762,    0,  12,   0,   0, 2024-06-19T10:04:49.111588955, 2024-06-19T10:04:49.111588955, 0.000000,  29.409000,  29.409000,  80.237300,  80.237300  
 0, 2024-06-19T10:05:25.187089920,  29.517071,  80.213311, -37892,    0,  13,   0,   1, 2024-06-19T10:05:25.187089920, 2024-06-19T10:05:25.187089920, 0.000000,  29.517071,  29.517071,  80.213311,  80.213311  
 1, 2024-06-19T10:05:49.217484474,  29.630103,  80.241220, -16556, 3051,  10,   1,   0, 2024-06-19T10:05:49.217484474, 2024-06-19T10:05:49.217484474, 0.000000,  29.630103,  29.630103,  80.241220,  80.241220  
 0, 2024-06-19T10:06:25.556431293,  29.462303,  80.242308,  49537,    0,   8,   0,   1, 2024-06-19T10:06:25.556431293, 2024-06-19T10:06:25.556431293, 0.000000,  29.462303,  29.462303,  80.242308,  80.242308  
 0, 2024-06-19T10:07:17.073507547,  29.470663,  80.196125, -48357,    0,  13,   0,   1, 2024-06-19T10:07:17.073507547, 2024-06-19T10:07:17.073507547, 0.000000,  29.470663,  29.470663,  80.196125,  80.196125  
 0, 2024-06-19T10:07:40.727469683,  29.451405,  80.160913,  36837,    0,  10,   0,   1, 2024-06-19T10:07:40.727469683, 2024-06-19T10:07:40.727469683, 0.000000,  29.451405,  29.451405,  80.160913,  80.160913  
 0, 2024-06-19T10:08:16.282452583,  29.513379,  80.121061, -35149,    0,  14,   0,   1, 2024-06-19T10:08:16.282452583, 2024-06-19T10:08:16.282452583, 0.000000,  29.513379,  29.513379,  80.121061,  80.121061  
40, 2024-06-19T10:09:00.425308943,  29.415100,  80.221900, -40100,    0,  12,   0,   0, 2024-06-19T10:09:00.425308943, 2024-06-19T10:09:00.425308943, 0.000000,  29.415100,  29.415100,  80.221900,  80.221900  
 0, 2024-06-19T10:09:45.041820288,  29.428644,  80.169288,  17184,    0,   8,   0,   1, 2024-06-19T10:09:45.041820288, 2024-06-19T10:09:45.041820288, 0.000000,  29.428644,  29.428644,  80.169288,  80.169288  
 0, 2024-06-19T10:10:20.994106770,  29.465263,  80.226842,  24676,    0,   8,   0,   1, 2024-06-19T10:10:20.994106770, 2024-06-19T10:10:20.994106770, 0.000000,  29.465263,  29.465263,  80.226842,  80.226842  
 0, 2024-06-19T10:11:31.320303440,  29.416507,  80.221096,  43998,    0,   9,   0,   1, 2024-06-19T10:11:31.320303440, 2024-06-19T10:11:31.437325001, 0.117022,  29.416507,  29.447700,  80.213100,  80.221096  
 0, 2024-06-19T10:11:48.848050356,  30.079955,  80.421385,  18460,    0,   6,   0,   1, 2024-06-19T10:11:48.848050356, 2024-06-19T10:11:48.848050356, 0.000000,  30.079955,  30.079955,  80.421385,  80.421385  
 0, 2024-06-19T10:12:02.544123173,  29.442758,  80.265255,  18381,    0,   7,   0,   1, 2024-06-19T10:12:02.544123173, 2024-06-19T10:12:02.544123173, 0.000000,  29.442758,  29.442758,  80.265255,  80.265255  
 0, 2024-06-19T10:12:43.996339798,  29.461936,  80.229972,  23069,    0,   8,   0,   1, 2024-06-19T10:12:43.996339798, 2024-06-19T10:12:43.996339798, 0.000000,  29.461936,  29.461936,  80.229972,  80.229972  
 0, 2024-06-19T10:14:29.229751348,  29.432643,  80.204937,  52112,    0,  10,   0,   1, 2024-06-19T10:14:29.229751348, 2024-06-19T10:14:29.229751348, 0.000000,  29.432643,  29.432643,  80.204937,  80.204937  
 0, 2024-06-19T10:14:52.757986069,  29.437847,  80.160791,  22718,    0,   7,   0,   1, 2024-06-19T10:14:52.757986069, 2024-06-19T10:14:52.757986069, 0.000000,  29.437847,  29.437847,  80.160791,  80.160791  
 0, 2024-06-19T10:16:14.453503847,  29.452800,  80.219298,  35342,    0,   9,   0,   1, 2024-06-19T10:16:14.453503847, 2024-06-19T10:16:14.453503847, 0.000000,  29.452800,  29.452800,  80.219298,  80.219298  
 0, 2024-06-19T10:19:00.156330347,  29.401395,  80.285887,  17367,    0,   7,   0,   1, 2024-06-19T10:19:00.156330347, 2024-06-19T10:19:00.156330347, 0.000000,  29.401395,  29.401395,  80.285887,  80.285887  
 0, 2024-06-19T10:19:44.041319370,  29.441416,  80.236709,  44243,    0,  10,   0,   1, 2024-06-19T10:19:44.041319370, 2024-06-19T10:19:44.041319370, 0.000000,  29.441416,  29.441416,  80.236709,  80.236709  
 1, 2024-06-19T10:19:54.298650742,  29.395552,  80.185659,  17767, 7267,   6,   1,   0, 2024-06-19T10:19:54.298650742, 2024-06-19T10:19:54.298650742, 0.000000,  29.395552,  29.395552,  80.185659,  80.185659  
 0, 2024-06-19T10:20:44.263706446,  29.413783,  80.281073,  23938,    0,   7,   1,   1, 2024-06-19T10:20:44.263706446, 2024-06-19T10:20:44.308107853, 0.044401,  29.413783,  29.418599,  80.261090,  80.281073  
40, 2024-06-19T10:23:06.299597025,  29.358600,  80.272000, -45777,    0,   6,   0,   0, 2024-06-19T10:23:06.299597025, 2024-06-19T10:23:06.299597025, 0.000000,  29.358600,  29.358600,  80.272000,  80.272000  
 0, 2024-06-19T10:25:25.020520449,  29.516031,  80.075035, -24528,    0,   8,   0,   1, 2024-06-19T10:25:25.020520449, 2024-06-19T10:25:25.020520449, 0.000000,  29.516031,  29.516031,  80.075035,  80.075035  
 0, 2024-06-19T10:26:06.619934082,  29.456911,  80.304056,  27851,    0,   9,   0,   1, 2024-06-19T10:26:06.619934082, 2024-06-19T10:26:06.619934082, 0.000000,  29.456911,  29.456911,  80.304056,  80.304056  
 1, 2024-06-19T10:28:40.195324659,  29.514419,  80.067376, -28435, 15122,  10,   1,   0, 2024-06-19T10:28:40.195324659, 2024-06-19T10:28:40.195324659, 0.000000,  29.514419,  29.514419,  80.067376,  80.067376  
 1, 2024-06-19T10:29:17.932077885,  29.528569,  80.080265, -12074, 7995,   8,   1,   0, 2024-06-19T10:29:17.932077885, 2024-06-19T10:29:17.932077885, 0.000000,  29.528569,  29.528569,  80.080265,  80.080265  
 0, 2024-06-19T10:33:26.333318949,  29.468753,  80.236997,  27039,    0,   8,   0,   1, 2024-06-19T10:33:26.333318949, 2024-06-19T10:33:26.333318949, 0.000000,  29.468753,  29.468753,  80.236997,  80.236997  
 0, 2024-06-19T10:40:54.015744448,  29.454711,  80.303310,  24305,    0,   7,   0,   1, 2024-06-19T10:40:54.015744448, 2024-06-19T10:40:54.015744448, 0.000000,  29.454711,  29.454711,  80.303310,  80.303310  
 1, 2024-06-19T10:42:31.600703716,  29.543121,  80.129845, -18255, 17329,  10,   1,   0, 2024-06-19T10:42:31.600703716, 2024-06-19T10:42:31.600703716, 0.000000,  29.543121,  29.543121,  80.129845,  80.129845  
 0, 2024-06-19T10:45:56.641340733,  29.425329,  80.266495,  36628,    0,   9,   0,   1, 2024-06-19T10:45:56.641340733, 2024-06-19T10:45:56.641340733, 0.000000,  29.425329,  29.425329,  80.266495,  80.266495  
40, 2024-06-19T10:47:01.864684105,  29.411000,  80.273700, -28263,    0,   7,   0,   0, 2024-06-19T10:47:01.864684105, 2024-06-19T10:47:01.864684105, 0.000000,  29.411000,  29.411000,  80.273700,  80.273700  
 1, 2024-06-19T10:50:08.584243059,  29.435091,  80.243858,  -6796, 18013,   5,   1,   0, 2024-06-19T10:50:08.584243059, 2024-06-19T10:50:08.584243059, 0.000000,  29.435091,  29.435091,  80.243858,  80.243858  
40, 2024-06-19T10:56:16.524847031,  29.403300,  80.274800, -39488,    0,  11,   0,   0, 2024-06-19T10:56:16.524847031, 2024-06-19T10:56:16.524847031, 0.000000,  29.403300,  29.403300,  80.274800,  80.274800  
 0, 2024-06-19T11:02:09.481880188,  27.738678,  84.620477, -14421,    0,   6,   0,   6, 2024-06-19T11:02:09.154332161, 2024-06-19T11:02:09.707821608, 0.553489,  27.736033,  27.742049,  84.619439,  84.623014  
 0, 2024-06-19T11:02:33.008081913,  27.733496,  84.621747, -16523,    0,   8,   0,   1, 2024-06-19T11:02:33.008081913, 2024-06-19T11:02:33.008081913, 0.000000,  27.733496,  27.733496,  84.621747,  84.621747  
 0, 2024-06-19T11:03:45.255496979,  27.768626,  84.609232, -16151,    0,   6,   0,   1, 2024-06-19T11:03:45.255496979, 2024-06-19T11:03:45.255496979, 0.000000,  27.768626,  27.768626,  84.609232,  84.609232  
 0, 2024-06-19T11:04:26.608664989,  27.755253,  84.631958, -13120,    0,  11,   0,   1, 2024-06-19T11:04:26.608664989, 2024-06-19T11:04:26.608664989, 0.000000,  27.755253,  27.755253,  84.631958,  84.631958  
 0, 2024-06-19T11:05:55.660151005,  27.754381,  84.666597, -13552,    0,   5,   0,   1, 2024-06-19T11:05:55.660151005, 2024-06-19T11:05:55.660151005, 0.000000,  27.754381,  27.754381,  84.666597,  84.666597  
 0, 2024-06-19T11:06:44.847905159,  27.683225,  84.605951, -10008,    0,   6,   0,   1, 2024-06-19T11:06:44.847905159, 2024-06-19T11:06:44.847905159, 0.000000,  27.683225,  27.683225,  84.605951,  84.605951  
 0, 2024-06-19T11:08:14.796175241,  27.675096,  84.690654,  -9353,    0,   7,   0,   1, 2024-06-19T11:08:14.796175241, 2024-06-19T11:08:14.796175241, 0.000000,  27.675096,  27.675096,  84.690654,  84.690654  
 0, 2024-06-19T11:09:32.218141556,  27.755433,  84.760026, -13772,    0,   7,   0,   1, 2024-06-19T11:09:32.218141556, 2024-06-19T11:09:32.218141556, 0.000000,  27.755433,  27.755433,  84.760026,  84.760026  
 0, 2024-06-19T11:10:28.550051212,  27.688991,  84.619602, -11977,    0,   6,   0,   1, 2024-06-19T11:10:28.550051212, 2024-06-19T11:10:28.550051212, 0.000000,  27.688991,  27.688991,  84.619602,  84.619602  
 0, 2024-06-19T11:11:11.106982946,  27.840441,  83.987661, -12543,    0,   9,   1,   1, 2024-06-19T11:11:11.080893993, 2024-06-19T11:11:11.106982946, 0.026089,  27.840441,  27.856927,  83.987661,  84.004977  
 0, 2024-06-19T11:12:49.037943363,  27.878182,  84.030705,  -7470,    0,   7,   0,   1, 2024-06-19T11:12:49.037943363, 2024-06-19T11:12:49.037943363, 0.000000,  27.878182,  27.878182,  84.030705,  84.030705  
 1, 2024-06-19T11:14:26.577196121,  27.725823,  84.649853,   9209, 5124,   6,   1,   0, 2024-06-19T11:14:26.577196121, 2024-06-19T11:14:26.577196121, 0.000000,  27.725823,  27.725823,  84.649853,  84.649853  
 1, 2024-06-19T11:14:43.927928686,  27.706243,  84.586923,  -9357, 15405,   6,   1,   0, 2024-06-19T11:14:43.927928686, 2024-06-19T11:14:43.927928686, 0.000000,  27.706243,  27.706243,  84.586923,  84.586923  
 0, 2024-06-19T11:14:47.035364866,  27.848400,  83.972844,  12312,    0,   6,   0,   1, 2024-06-19T11:14:47.035364866, 2024-06-19T11:14:47.035364866, 0.000000,  27.848400,  27.848400,  83.972844,  83.972844  
 0, 2024-06-19T11:14:55.842800379,  27.722960,  84.636966,  -7996,    0,   6,   0,   1, 2024-06-19T11:14:55.842800379, 2024-06-19T11:14:55.842800379, 0.000000,  27.722960,  27.722960,  84.636966,  84.636966  
 1, 2024-06-19T11:15:10.380170345,  27.728064,  84.613501,  22034, 12635,  10,   1,   0, 2024-06-19T11:15:10.380170345, 2024-06-19T11:15:10.380170345, 0.000000,  27.728064,  27.728064,  84.613501,  84.613501  
 0, 2024-06-19T11:15:41.562789440,  27.723422,  84.608627,  28039,    0,   9,   0,   1, 2024-06-19T11:15:41.562789440, 2024-06-19T11:15:41.562789440, 0.000000,  27.723422,  27.723422,  84.608627,  84.608627  
 0, 2024-06-19T11:15:57.052025795,  27.711644,  84.684952,  17461,    0,   9,   0,   1, 2024-06-19T11:15:57.052025795, 2024-06-19T11:15:57.052025795, 0.000000,  27.711644,  27.711644,  84.684952,  84.684952  
 0, 2024-06-19T11:16:39.989480257,  27.683368,  84.627234,  47488,    0,   7,   0,   1, 2024-06-19T11:16:39.989480257, 2024-06-19T11:16:39.989480257, 0.000000,  27.683368,  27.683368,  84.627234,  84.627234  
 0, 2024-06-19T11:16:50.510811567,  27.696622,  84.604235,  -6744,    0,   5,   0,   1, 2024-06-19T11:16:50.510811567, 2024-06-19T11:16:50.510811567, 0.000000,  27.696622,  27.696622,  84.604235,  84.604235  
 0, 2024-06-19T11:16:52.625180960,  27.869052,  84.046863, -14005,    0,   6,   0,   1, 2024-06-19T11:16:52.625180960, 2024-06-19T11:16:52.625180960, 0.000000,  27.869052,  27.869052,  84.046863,  84.046863  
 0, 2024-06-19T11:17:29.060982943,  27.700138,  84.620948,  -6555,    0,   6,   0,   1, 2024-06-19T11:17:29.060982943, 2024-06-19T11:17:29.060982943, 0.000000,  27.700138,  27.700138,  84.620948,  84.620948  
 0, 2024-06-19T11:17:35.204408646,  27.716594,  84.624586,  40584,    0,  10,   0,   1, 2024-06-19T11:17:35.204408646, 2024-06-19T11:17:35.204408646, 0.000000,  27.716594,  27.716594,  84.624586,  84.624586  
 0, 2024-06-19T11:19:35.262090921,  27.768717,  84.628079,  34161,    0,   8,   0,   1, 2024-06-19T11:19:35.262090921, 2024-06-19T11:19:35.262090921, 0.000000,  27.768717,  27.768717,  84.628079,  84.628079  
 0, 2024-06-19T11:20:36.987346888,  27.728486,  84.743834, -13622,    0,   7,   0,   1, 2024-06-19T11:20:36.987346888, 2024-06-19T11:20:36.987346888, 0.000000,  27.728486,  27.728486,  84.743834,  84.743834  
 0, 2024-06-19T11:20:55.107898712,  27.687013,  84.666409,  12801,    0,   6,   0,   1, 2024-06-19T11:20:55.107898712, 2024-06-19T11:20:55.107898712, 0.000000,  27.687013,  27.687013,  84.666409,  84.666409  
 0, 2024-06-19T11:21:15.297615528,  27.697281,  84.720088,  -8851,    0,   7,   0,   1, 2024-06-19T11:21:15.297615528, 2024-06-19T11:21:15.297615528, 0.000000,  27.697281,  27.697281,  84.720088,  84.720088  
 1, 2024-06-19T11:21:22.928895712,  27.712071,  84.652822,  13913, 19015,   8,   1,   0, 2024-06-19T11:21:22.928895712, 2024-06-19T11:21:22.928895712, 0.000000,  27.712071,  27.712071,  84.652822,  84.652822  
 0, 2024-06-19T11:22:51.864426851,  27.870535,  84.079209,  38281,    0,  12,   0,   1, 2024-06-19T11:22:51.864426851, 2024-06-19T11:22:51.864426851, 0.000000,  27.870535,  27.870535,  84.079209,  84.079209  
40, 2024-06-19T11:22:51.772161961,  27.622400,  84.635200,  10923,    0,   8,   0,   0, 2024-06-19T11:22:51.772161961, 2024-06-19T11:22:51.772161961, 0.000000,  27.622400,  27.622400,  84.635200,  84.635200  
